display_name,username,tweet_text,profile_img,post_url,post_date,reply_count,retweet_count,like_count
PUTRA AJA,@surya_poenya,"@mandiricare tolong bantu saldo aaya ilang, mau cek rincian mutasi di aplikasi livin gak bsa",https://pbs.twimg.com/profile_images/813355110432587777/M26OArUm_normal.jpg,https://twitter.com/surya_poenya/status/1758103599341879324,2024-02-15T12:18:56.000Z,14,4,0
Mandiri Care,@mandiricare,"@T_Calm94  tidak akan meminta data pribadi seperti username, password, kode OTP, PIN ATM & Livin' by Mandiri dengan alasan apapun (menang hadiah, verifikasi data, dsb). Semoga kendalanya segera terselesaikan dengan baik. Tks~Gita (2)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758103559072321950,2024-02-15T12:18:47.000Z,0,0,0
Timozishuwardana09,@KrisnaW88558958,Kak untuk proses lkn di pemgajuan kur apakah memang lama? Saya sudah menunggu hampir 2 minggu blm ada kepastian kapannya dan mantri tersebut susah dihubungi mohon untuk di jawab,https://pbs.twimg.com/profile_images/1464315227667714054/J5QfUfML_normal.jpg,https://twitter.com/KrisnaW88558958/status/1758099376810123560,2024-02-15T12:02:09.000Z,4,1,0
ruth,@venyruth46,"@mandiricare gimana transaksi berhasil. Yang kepotong, tapi gak masuk ke rekening tujuan. Alasan kalian kendala di BI Fast. Terus kalian aktifkan layanan itu secara sadar. Trus kalian blg ada gangguan dri siang. Gimana maksdnya ini? Saya trf aja sore @bank_indonesia",https://pbs.twimg.com/profile_images/1730850636458344448/xJ7l8M9Q_normal.jpg,https://twitter.com/venyruth46/status/1758098070364213657,2024-02-15T11:56:58.000Z,4,1,0
Gantassura GS,@GantassuraG,@mandiricare cek dm sat,https://pbs.twimg.com/profile_images/1302444612397588480/IuTYlz7T_normal.jpg,https://twitter.com/GantassuraG/status/1758097677550809302,2024-02-15T11:55:24.000Z,9,1,0
,@h8gom,"@mandiricare halo admin, untuk pembuatan kagama cobrand apakah harus dilakukan di cabang mandiri yg dipilih di simaster atau bisa di cabang terdekat ya? thank you!",https://pbs.twimg.com/profile_images/1667223388249784325/1QOTftAW_normal.jpg,https://twitter.com/h8gom/status/1758096961461518691,2024-02-15T11:52:34.000Z,1,2,0
Piya✿｡⁠*ﾟ,@firapriani1,@mandiricare tf bi fast kok gamasuk dananya ya min????,https://pbs.twimg.com/profile_images/1741236798758789120/WHL1D-Tc_normal.jpg,https://twitter.com/firapriani1/status/1758090647549124647,2024-02-15T11:27:28.000Z,5,2,0
Alia,@imiliyitishi,"@mandiricare selamat sore min, tolong dm saya dibalas ya, terima kasih ",https://pbs.twimg.com/profile_images/1732754936474284032/u2FWP_EB_normal.jpg,https://twitter.com/imiliyitishi/status/1758087377124520115,2024-02-15T11:14:29.000Z,5,1,1
☆,@parfgme,"@mandiricare min tanya dong, barusan tf statusnya transfer tidak berhasil tapi saldonya udah ngurang itu gimana ya?",https://pbs.twimg.com/profile_images/1687727556429275136/PKgxv-e4_normal.jpg,https://twitter.com/parfgme/status/1758081081822355508,2024-02-15T10:49:28.000Z,7,1,0
T-94,@T_Calm94,"@mandiricare pls cek dm min, transfer BI Fast ke BCA blm masuk",https://pbs.twimg.com/profile_images/1732604639085027328/dL4PGE3l_normal.jpg,https://twitter.com/T_Calm94/status/1758079084087931153,2024-02-15T10:41:31.000Z,7,1,0
cilll,@cilcilocil,@mandiricare cek dm cepat,https://pbs.twimg.com/profile_images/1530955562250227714/5lDO0nqr_normal.jpg,https://twitter.com/cilcilocil/status/1758076533816844289,2024-02-15T10:31:23.000Z,7,1,0
tha,@mxrthxe,@mandiricare halo min mau nanya dong kalo pas isi e-money tidak masuk tapi saldo di rekening udah terpotong gimana yaa?,https://pbs.twimg.com/profile_images/1457125392070840321/CDumnmHC_normal.jpg,https://twitter.com/mxrthxe/status/1758072350590026145,2024-02-15T10:14:46.000Z,3,4,2
Romeo Whisky Sierra,@__djazzy,"@mandiricare saya diteror bertahun2 oleh DC, Anda.. padahal saya bukan nasabah BMRI. Bgmn ini?",https://pbs.twimg.com/profile_images/1205433282336157696/2aKcKuib_normal.jpg,https://twitter.com/__djazzy/status/1758058335059017890,2024-02-15T09:19:04.000Z,10,4,2
Mandiri Care,@mandiricare,@ahmadlanna  Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun dan bukan dalam foto profil atau melalui whatsapp official Bank Mandiri 0811-84-14000 bercentang hijau. Tks~Rezka (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758055757571059797,2024-02-15T09:08:50.000Z,0,0,0
ahmadmaulanna,@ahmadlanna,"@mandiricare min, saya mau nanya. Klo bayar qris di saya udah ada notif bayar tapi di tokonya belom ada. Itu gmna yaa? Ini kasusnya livin merchant. Terima kasih",https://pbs.twimg.com/profile_images/900254857512099840/yRGSlW54_normal.jpg,https://twitter.com/ahmadlanna/status/1758050384315383837,2024-02-15T08:47:29.000Z,13,3,1
HAVE U LAUGH TODAY?,@leastaroth,"@mandiricare min ini saya abis tf dari mandiri by livin ke bank lain, saldo kepotong tapi gamasuk uangnya, gimana ya min?",https://pbs.twimg.com/profile_images/1521207593330679810/t7CtUkS9_normal.jpg,https://twitter.com/leastaroth/status/1758048252606484626,2024-02-15T08:39:01.000Z,13,4,1
fansarsenal,@fckysptn,@mandiricare Kartu Mandiri tertelan apakah harus pakai surat kehilangan dari Polisi?,https://pbs.twimg.com/profile_images/1426115794023321612/Mb_zcekJ_normal.jpg,https://twitter.com/fckysptn/status/1758036659592192194,2024-02-15T07:52:57.000Z,15,4,1
Mandiri Care,@mandiricare,"@Ohjiee_  Sebagai informasi, pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun dan bukan dalam foto profil atau melalui whatsapp official Bank Mandiri 0811-84-14000 bercentang hijau. Tks~Via (end)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758019187916616120,2024-02-15T06:43:31.000Z,0,0,0
Mandiri Care,@mandiricare,"@mirazizahrq  tidak akan meminta data pribadi seperti username, password, kode OTP, PIN ATM & Livin' by Mandiri dengan alasan apapun (menang hadiah, verifikasi data, dsb). Semoga kendalanya segera terselesaikan dengan baik. Tks~Gita (2)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758015335532314876,2024-02-15T06:28:12.000Z,0,0,0
Mir'atul Azizah,@mirazizahrq,@mandiricare min balas dm dong,https://pbs.twimg.com/profile_images/1069444822144962560/TS9pQmHv_normal.jpg,https://twitter.com/mirazizahrq/status/1758014844920643953,2024-02-15T06:26:16.000Z,8,4,1
Mandiri Care,@mandiricare,"@fairytubies  tidak akan meminta data pribadi seperti username, password, kode OTP, PIN ATM & Livin' by Mandiri dengan alasan apapun (menang hadiah, verifikasi data, dsb). Semoga kendalanya segera terselesaikan dengan baik. Tks~Gita (2)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758012856023298154,2024-02-15T06:18:21.000Z,0,0,0
mimiiy,@twitbbas,@mandiricare halo kak tolong cek dm saya,https://pbs.twimg.com/profile_images/1731644562198966272/tmOwURQ7_normal.jpg,https://twitter.com/twitbbas/status/1758009679190655333,2024-02-15T06:05:44.000Z,4,2,0
Mandiri Care,@mandiricare,@K_icehole ZLFI Pastikan hanya berinteraksi dgn akun resmi Bank Mandiri bercentang emas (verified) disebelah nama akun dan bukan dlm foto profil atau melalui Whatsapp Official Bank Mandiri 0811-84-14000 bercentang hijau. Semoga prosesnya berjalan lancar. Tks~Mecca (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758005489672085549,2024-02-15T05:49:05.000Z,0,0,0
Mandiri Care,@mandiricare,"@hikariaca dengan HP yg berfitur NFC, Mandiri EDC di merchant yg bekerjasama seperti Indomaret/Alfamart, atau melalui Mandiri ATM dengan cara klik link http://bmri.id/updateemoney.  Semoga kendalanya dpt segera terselesaikan. Tks~Luis(2)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758005295865876988,2024-02-15T05:48:19.000Z,0,0,0
RFA,@K_icehole,Cek dm min,https://pbs.twimg.com/profile_images/1629061511661654016/tGgkyjUo_normal.jpg,https://twitter.com/K_icehole/status/1758004413304897574,2024-02-15T05:44:48.000Z,15,6,0
Ani Cahyani,@hikariaca,"@mandiricare Hai kak, saya topup emoney dari livin, transaksi berhasil. Tapi saldo belum masukk",https://pbs.twimg.com/profile_images/607935173389205505/JxPh_xCD_normal.jpg,https://twitter.com/hikariaca/status/1758004293389750484,2024-02-15T05:44:20.000Z,16,6,0
Mandiri Care,@mandiricare,@yenkayrin atau melalui Whatsapp Official Bank Mandiri 0811-84-14000 bercentang hijau. Nikmati kemudahan pembayaran dengan kartu debit/kartu kredit VISA dan Mastercard melalui tap to Pay. Semoga prosesnya berjalan dengan lancar. Tks~Bely (5),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757997229732708382,2024-02-15T05:16:16.000Z,0,0,0
Mandiri Care,@mandiricare,@yenkayrin Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun dan bukan dalam foto profil (4),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757997206387188203,2024-02-15T05:16:10.000Z,1,0,0
Mandiri Care,@mandiricare,@yenkayrin Mohon berhati-hati dan tidak memberikan data rahasia kepada pihak manapun yang mengatasnamakan Bank Mandiri. (3),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757997196765446346,2024-02-15T05:16:08.000Z,1,0,0
Mandiri Care,@mandiricare,@yenkayrin Jakarta Selatan 12190 Up. Corporate Communication Department (Proposal diserahkan melalui loket persuratan Corporate Secretary) Email: corporate.communication@bankmandiri.co.id Telepon (021) 5245848 Fax (021) 52964024 (2),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757997155166433703,2024-02-15T05:15:58.000Z,1,0,1
amonra,@goddessamonra,"@mandiricare halo, tolong respons DM saya. saya perlu bantuannya. terima kasih",https://pbs.twimg.com/profile_images/1753812776307552256/Bn9hN_yv_normal.jpg,https://twitter.com/goddessamonra/status/1757995696328962310,2024-02-15T05:10:10.000Z,11,3,1
kay,@yenkayrin,@mandiricare halo saya ingin bertanya. apakah Mandiri membuka kerja sama sponsorship? terima kasih,https://pbs.twimg.com/profile_images/1726210740133167104/ymRnBgYI_normal.jpg,https://twitter.com/yenkayrin/status/1757994308807086082,2024-02-15T05:04:39.000Z,8,3,0
Mandiri Care,@mandiricare,@erwin170779 IIQJ Pastikan hanya berinteraksi dgn akun resmi Bank Mandiri bercentang emas (verified) disebelah nama akun dan bukan dlm foto profil atau melalui Whatsapp Official Bank Mandiri 0811-84-14000 bercentang hijau. Semoga prosesnya berjalan lancar. Tks~Mecca (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757991601240985643,2024-02-15T04:53:54.000Z,0,0,0
Valentino,@erwin170779,"@mandiricare siang boleh minta tolong respon dm min,terima kasih",https://pbs.twimg.com/profile_images/1103896373164818432/G5Y01a-M_normal.jpg,https://twitter.com/erwin170779/status/1757990173722468637,2024-02-15T04:48:13.000Z,11,4,0
Mandiri Care,@mandiricare,@INCHEONKU  Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun dan bukan dalam foto profil atau melalui whatsapp official Bank Mandiri 0811-84-14000 bercentang hijau. Tetap jaga kesehatan. Tks~Ayra (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757988685440569615,2024-02-15T04:42:19.000Z,0,0,0
EKA,@EkaMartha_,"Udah ya kak, tolong cek DM",https://pbs.twimg.com/profile_images/1610274230444388352/Sn1K7_pY_normal.jpg,https://twitter.com/EkaMartha_/status/1757970767617384692,2024-02-15T03:31:07.000Z,8,1,0
Mandiri Care,@mandiricare,"@alliceherlis Sebagai informasi, utk Whatsapp Official Bank Mandiri ada di nomor 0811-84-14000 yg bercentang hijau (verified). Nikmati kemudahan pembayaran dengan kartu debit/Kartu Kredit Visa dan Mastercard melalui tap to pay. Tks~Divia (3)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757960223271145547,2024-02-15T02:49:13.000Z,0,0,1
Mandiri Care,@mandiricare,"@alliceherlis Bank Mandiri tidak akan meminta data pribadi seperti password, kode OTP, PIN ATM, nomor kartu debit, masa berlaku kartu, kode CVV & Livin' by Mandiri dgn alasan apapun. (2)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757960198650491093,2024-02-15T02:49:07.000Z,1,0,0
Mandiri Care,@mandiricare,@alliceherlis Di sebelah nama akun dan bukan dalam foto profil atau melalui whatsapp official Bank Mandiri 0811-84-14000 bercentang hijau. Semoga sehat selalu. Tks~Hawa (End),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757958360991781239,2024-02-15T02:41:49.000Z,0,0,0
Mandiri Care,@mandiricare,@alliceherlis Untuk informasi lebih lanjut Sahabat dapat mengakses laman https://bankmandiri.co.id/expired-mandiri-debit… ya. Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) (7),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757958343262421292,2024-02-15T02:41:44.000Z,2,0,0
Mandiri Care,@mandiricare,"@alliceherlis (contoh: valid thru date 09/23, Sahabat baru melakukan penggantian kartu pada bulan 10/23 maka penggantian kartu tersebut tidak dapat dilakukan pada channel OOB) (6)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757958305035530448,2024-02-15T02:41:35.000Z,1,0,0
Mandiri Care,@mandiricare,@alliceherlis - Website Online On Boarding (OOB) pada link https://join.bankmandiri.co.id sesuai FAQ berikut http://bmri.id/gantimandiridebitdioob… dan penggantian melalui OOB hanya berlaku untuk kartu yang belum expired. (5),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757958262161297415,2024-02-15T02:41:25.000Z,1,0,1
Mandiri Care,@mandiricare,@alliceherlis http://bmri.id/gantimandiridebitdicsm… dan penggantian melalui CSM hanya berlaku di lokasi CSM sesuai link https://bit.ly/lokasicsm (4),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757958228241989789,2024-02-15T02:41:17.000Z,1,0,0
Mandiri Care,@mandiricare,@alliceherlis - Customer Service Machine (CSM) Bank Mandiri terdekat dengan membawa kartu identitas (KTP untuk WNI atau paspor untuk WNA/non residen) sesuai FAQ berikut (3),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757958214291718162,2024-02-15T02:41:14.000Z,1,0,0
Mandiri Care,@mandiricare,@alliceherlis - Cabang Bank Mandiri terdekat hanya dengan membawa kartu identitas (KTP untuk WNI atau paspor untuk WNA/non residen) (2),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757958189176291733,2024-02-15T02:41:08.000Z,1,0,0
Mandiri Care,@mandiricare,"@jiminchanie kode CVV & Livin' by Mandiri dgn alasan apapun. Sebagai informasi, untuk Whatsapp Official Bank Mandiri ada di nomor 0811-84-14000 yg bercentang hijau (verified). Semoga proses kedepannya berjalan lancar. Tks~Divia (5)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757957234217161098,2024-02-15T02:37:20.000Z,0,0,0
Mandiri Care,@mandiricare,"@jiminchanie dikirimkan ke alamat tujuan pengiriman. Pastikan Sahabat hanya berinteraksi dgn akun resmi Bank Mandiri bercentang emas (verified). Bank Mandiri tidak akan meminta data pribadi seperti password, kode OTP, PIN ATM, nomor kartu debit, masa berlaku kartu, (4)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757957216777183739,2024-02-15T02:37:16.000Z,1,0,1
Mandiri Care,@mandiricare,"@jiminchanie Sesuai informasi sebelumnya, jika pada saat pembukaan rekening berlangsung Sahabat memilih opsi pengiriman kartu mandiri debit ke rumah/kantor maka harus dilakukan setoran awal terlebih dahulu minimal Rp100.000,- sebelum kartu debit (3)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757957198368423985,2024-02-15T02:37:12.000Z,1,0,0
ur nightmare,@jiminchanie,login dmn kak ini?,https://pbs.twimg.com/profile_images/1547928529735946240/OC9C10pD_normal.jpg,https://twitter.com/jiminchanie/status/1757952580444119359,2024-02-15T02:18:51.000Z,4,1,0
Mandiri Care,@mandiricare,@gggggiiilx KIHX Semoga proses kedepannya berjalan lancar. Nikmati kemudahan pembayaran dengan kartu debit/kartu kredit Visa dan Mastercard melalui Tap to Pay. Tks~Mecca (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757948686372397282,2024-02-15T02:03:22.000Z,0,0,0
Mandiri Care,@mandiricare,"@gggggiiilx KIHX Limit minimal transaksi utk kartu jenis VISA Rp100,- dan Mastercard Rp1,-. (2)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757948640109199522,2024-02-15T02:03:11.000Z,1,0,0
ur nightmare,@jiminchanie,saya kmren milih opsi dikirim tp klo saya mau ambil di bank langsung boleh ga ya?lama bgt soalnya,https://pbs.twimg.com/profile_images/1547928529735946240/OC9C10pD_normal.jpg,https://twitter.com/jiminchanie/status/1757948572711174656,2024-02-15T02:02:55.000Z,7,2,0
Mandiri Care,@mandiricare,"@jiminchanie Namun apabila memilih opsi pengambilan kartu mandiri debit di kantor cabang, silakan dpt mengunjungi kantor cabang Bank Mandiri terdekat dgn membawa dokumen KTP asli dan menunjukkan kepemilikan Livin' by Mandiri. Semoga prosesnya dapat berjalan lancar. Tks~Luis",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757948201863119075,2024-02-15T02:01:27.000Z,1,0,0
Mandiri Care,@mandiricare,"@jiminchanie 1. Jakarta, Jawa dan Sumatera maksimal 7 hari kerja 2. Kalimantan, Maluku, Nusa Tenggara, Bali, Papua dan Sulawesi maksimal 14 hari kerja",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757948173270606049,2024-02-15T02:01:20.000Z,1,0,1
Mandiri Care,@mandiricare,"@jiminchanie maka nomor mandiri kartu debit dan masa berlaku akan dikirimkan melalui alamat email Sahabat yang terdaftar ya. Perihal kartu fisik, jika memilih opsi pengiriman kartu, maka jangka waktu pengiriman kartu setelah setoran awal sbb:",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757948149472120946,2024-02-15T02:01:14.000Z,1,0,0
ur nightmare,@jiminchanie,"@mandiricare halo kak saya buka rekening online tgl 6 sampe skrng kartu debit belum dikirim juga, apakah sudah proses?",https://pbs.twimg.com/profile_images/1547928529735946240/OC9C10pD_normal.jpg,https://twitter.com/jiminchanie/status/1757945714498560184,2024-02-15T01:51:34.000Z,10,3,1
K D,@bbykmld99,"@mandiricare halo admin, bagaimana cara cek status pengiriman kartu kredit? saya sudah mengajukan blokir permanen kartu lama dan sudah dipotong biaya cetak kartu baru, namun sampai sekarang kartu yang baru belum sampai",https://pbs.twimg.com/profile_images/1429812220272070656/QXEk7_8M_normal.jpg,https://twitter.com/bbykmld99/status/1757943429739479042,2024-02-15T01:42:29.000Z,9,2,1
Mandiri Care,@mandiricare,@dedeiqbal26 atau melalui Whatsapp Official Bank Mandiri 0811-84-14000 bercentang hijau. Semoga prosesnya berjalan dengan lancar. Tks~Bely (4),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757943344192258542,2024-02-15T01:42:08.000Z,0,0,0
Mandiri Care,@mandiricare,@dedeiqbal26 Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun dan bukan dalam foto profil (3),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1757943339398127690,2024-02-15T01:42:07.000Z,0,0,0
Iqbal,@dedeiqbal26,"Nomor tersebut nanya, apakah bener ada req via livin? Trs f8a blg sdh ada info pengiriman atau blm, sy blg blm, abis itu dia nanya alamat pengiriman, tpi gak saya kasih",https://pbs.twimg.com/profile_images/1718427973311954944/GWEASxUe_normal.jpg,https://twitter.com/dedeiqbal26/status/1757940005937500573,2024-02-15T01:28:53.000Z,8,2,0
