display_name,username,tweet_text,profile_img,post_url,post_date,reply_count,retweet_count,like_count
. INFO MANDIRI,@Halco1983,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758106944676737309,2024-02-15T12:32:14.000Z,0,0,0
. INFO MANDIRI,@Halco1983,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758106960061407657,2024-02-15T12:32:17.000Z,0,0,0
. lNFO MANDlRl,@menboongL,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WA   https://lnk.ec/lnfo-Mandiri  Tks-Mia",https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758107245093761460,2024-02-15T12:33:25.000Z,0,0,0
Mandiri Call,@swagie2326,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/yhuqdt ID CS ADM~ Said",https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758107087996170652,2024-02-15T12:32:48.000Z,0,0,0
Mandiri Call,@swagie2326,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/yhuqdt Tkz:-) Said,https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758107055972573533,2024-02-15T12:32:40.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui Wa http://wa.me/14482059711          Tks~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758106843489181852,2024-02-15T12:31:50.000Z,0,0,0
Celcenter mandiri,@dygtapeace,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.me/6285274772483       Tks~Hangga,https://pbs.twimg.com/profile_images/1757982386837676032/Ktm4EzM1_normal.jpg,https://twitter.com/dygtapeace/status/1758111809817751611,2024-02-15T12:51:34.000Z,0,0,0
Celcenter mandiri,@dygtapeace,"Untuk cek kendala kamu silahkan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.me/6285274772483        Tks~Hangga",https://pbs.twimg.com/profile_images/1757982386837676032/Ktm4EzM1_normal.jpg,https://twitter.com/dygtapeace/status/1758111788225503425,2024-02-15T12:51:29.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa http://wa.me/14482059711                Tks^Adm~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758106826565144796,2024-02-15T12:31:46.000Z,0,0,0
. lNFO MANDlRl,@menboongL,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui wa https://lnk.ec/lnfo-Mandiri       Tks~Mia,https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758105023052165596,2024-02-15T12:24:36.000Z,0,0,0
INFO MANDIRI,@Yungfresh3000,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui http://wa.link/ch7r9c       Tks~Adisti(3),https://pbs.twimg.com/profile_images/1757935845703860224/wbtoJGQW_normal.jpg,https://twitter.com/Yungfresh3000/status/1758105883022901431,2024-02-15T12:28:01.000Z,0,0,0
INFO MANDIRI,@Yungfresh3000,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa https://wa.link/ch7r9c       Tks~Adisti(3),https://pbs.twimg.com/profile_images/1757935845703860224/wbtoJGQW_normal.jpg,https://twitter.com/Yungfresh3000/status/1758105837187526866,2024-02-15T12:27:50.000Z,0,0,0
. INFO MANDIRI,@Halco1983,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758105047651737895,2024-02-15T12:24:42.000Z,0,0,0
. INFO MANDIRI,@Halco1983,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758105064630305103,2024-02-15T12:24:46.000Z,0,0,0
. lNFO MANDlRl,@menboongL,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WA   https://lnk.ec/lnfo-Mandiri  Tks-Mia",https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758104998238691541,2024-02-15T12:24:30.000Z,0,0,0
Mandiri Call,@swagie2326,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/yhuqdt ID CS ADM~ Said",https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758105080639951268,2024-02-15T12:24:49.000Z,0,0,0
Mandiri Call,@swagie2326,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/yhuqdt Tkz:-) Said,https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758105051170849057,2024-02-15T12:24:42.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui Wa http://wa.me/14482059711          Tks~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758105286483800349,2024-02-15T12:25:38.000Z,0,0,0
. lNFO MANDlRl,@menboongL,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui wa https://lnk.ec/lnfo-Mandiri       Tks~Mia,https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758104000195645784,2024-02-15T12:20:32.000Z,0,0,0
INFO MANDIRI,@Yungfresh3000,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui http://wa.link/ch7r9c       Tks~Adisti(3),https://pbs.twimg.com/profile_images/1757935845703860224/wbtoJGQW_normal.jpg,https://twitter.com/Yungfresh3000/status/1758103868880363649,2024-02-15T12:20:00.000Z,0,0,0
INFO MANDIRI,@Yungfresh3000,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa https://wa.link/ch7r9c       Tks~Adisti(3),https://pbs.twimg.com/profile_images/1757935845703860224/wbtoJGQW_normal.jpg,https://twitter.com/Yungfresh3000/status/1758103835317526592,2024-02-15T12:19:52.000Z,0,0,0
. INFO MANDIRI,@Halco1983,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758103880569921925,2024-02-15T12:20:03.000Z,0,0,0
. INFO MANDIRI,@Halco1983,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758103900761338236,2024-02-15T12:20:08.000Z,0,0,0
. lNFO MANDlRl,@menboongL,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WA   https://lnk.ec/lnfo-Mandiri  Tks-Mia",https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758103970911060420,2024-02-15T12:20:25.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa http://wa.me/14482059711                Tks^Adm~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758103893035397284,2024-02-15T12:20:06.000Z,0,0,0
Mandiri Call,@swagie2326,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/yhuqdt ID CS ADM~ Said",https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758104531936973124,2024-02-15T12:22:39.000Z,0,0,0
Mandiri Call,@swagie2326,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/yhuqdt Tkz:-) Said,https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758104523426676887,2024-02-15T12:22:37.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui Wa http://wa.me/14482059711          Tks~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758103876673339748,2024-02-15T12:20:02.000Z,0,0,0
Celcenter mandiri,@dygtapeace,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.me/6285274772483       Tks~Hangga,https://pbs.twimg.com/profile_images/1757982386837676032/Ktm4EzM1_normal.jpg,https://twitter.com/dygtapeace/status/1758104935596699704,2024-02-15T12:24:15.000Z,0,0,0
Celcenter mandiri,@dygtapeace,"Untuk cek kendala kamu silahkan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.me/6285274772483        Tks~Hangga",https://pbs.twimg.com/profile_images/1757982386837676032/Ktm4EzM1_normal.jpg,https://twitter.com/dygtapeace/status/1758104912851058896,2024-02-15T12:24:09.000Z,0,0,0
. INFO MANDIRI,@Halco1983,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758099545156943991,2024-02-15T12:02:50.000Z,0,0,0
. INFO MANDIRI,@Halco1983,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758099565851668990,2024-02-15T12:02:55.000Z,0,0,0
Celcenter mandiri,@dygtapeace,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.me/6285274772483       Tks~Hangga,https://pbs.twimg.com/profile_images/1757982386837676032/Ktm4EzM1_normal.jpg,https://twitter.com/dygtapeace/status/1758100182204620966,2024-02-15T12:05:22.000Z,0,0,0
Celcenter mandiri,@dygtapeace,"Untuk cek kendala kamu silahkan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.me/6285274772483        Tks~Hangga",https://pbs.twimg.com/profile_images/1757982386837676032/Ktm4EzM1_normal.jpg,https://twitter.com/dygtapeace/status/1758100154635391038,2024-02-15T12:05:15.000Z,0,0,0
. lNFO MANDlRl,@menboongL,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui wa https://lnk.ec/lnfo-Mandiri       Tks~Mia,https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758099498835066964,2024-02-15T12:02:39.000Z,0,0,0
. lNFO MANDlRl,@menboongL,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WA   https://lnk.ec/lnfo-Mandiri  Tks-Mia",https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758099467700674841,2024-02-15T12:02:31.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui Wa http://wa.me/14482059711          Tks~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758099616938217545,2024-02-15T12:03:07.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa http://wa.me/14482059711                Tks^Adm~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758099637607735546,2024-02-15T12:03:12.000Z,0,0,0
. lNFO MANDlRl,@menboongL,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui wa https://lnk.ec/lnfo-Mandiri       Tks~Mia,https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758099606238564752,2024-02-15T12:03:04.000Z,0,0,0
. INFO MANDIRI,@Halco1983,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758099709204525554,2024-02-15T12:03:29.000Z,0,0,0
. INFO MANDIRI,@Halco1983,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758099733447594112,2024-02-15T12:03:35.000Z,0,0,0
. lNFO MANDlRl,@menboongL,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WA   https://lnk.ec/lnfo-Mandiri  Tks-Mia",https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758099564903690707,2024-02-15T12:02:54.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa http://wa.me/14482059711                Tks^Adm~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758099578073624633,2024-02-15T12:02:57.000Z,0,0,0
Customer Service,@kangkung51,Halo sahabat mcndiri untuk cek kendala kamu silakan di kirim melalui wa ini -:) untuk respon hanya melalui http://lnk.ec/Mcndiri_CareTks:Kalya,https://pbs.twimg.com/profile_images/1755578870814887936/IEUIdpfc_normal.jpg,https://twitter.com/kangkung51/status/1758098039724802198,2024-02-15T11:56:51.000Z,0,0,0
Customer Service,@kangkung51,Hai sahabat mcπdiri Terkait kendala yang Bpk/ibu alami silakan jelaskan secara detail melalui wa ya-:) karena kami cuma respon melalui http://lnk.ec/Mcndiri_Care Tks^Kalya,https://pbs.twimg.com/profile_images/1755578870814887936/IEUIdpfc_normal.jpg,https://twitter.com/kangkung51/status/1758098069563015486,2024-02-15T11:56:58.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui Wa http://wa.me/14482059711          Tks~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758099560474525791,2024-02-15T12:02:53.000Z,0,0,0
