display_name,username,tweet_text,profile_img,post_url,post_date,reply_count,retweet_count,like_count
zeezah,@fairythingszz,@mandiricare tolong cek dm,,,2024-01-30T13:09:28.000Z,7,2,1
Nona Negara,@chrisayunn,"Haloo kak kaya gini ya, saya gak bisa login, apa ada cara lain? Saya sudah ada setoran awal",,,2024-01-30T11:58:23.000Z,3,0,0
ฅ^•ﻌ•^ฅ,@tsukidayou,"@mandiricare sore, tolong cek dm ya",https://pbs.twimg.com/profile_images/1743640337107841024/NZG7pzu-_normal.jpg,https://twitter.com/tsukidayou/status/1752276098917048517,2024-01-30T10:22:32.000Z,7,2,1
Mandiri Care,@mandiricare,"@tsukidayou Hi Sahabat @tsukidayou, untuk kendala yang dialami sudah kami balas melalui DM. Mohon kesediaannya melakukan pengecekan terlebih dahulu. Tks~Nunik",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752289119064187217,2024-01-30T11:14:16.000Z,2,0,0
ฅ^•ﻌ•^ฅ,@tsukidayou,"min udah ku baleeess, tolong cek lagi yaa ",https://pbs.twimg.com/profile_images/1743640337107841024/NZG7pzu-_normal.jpg,,2024-01-30T11:57:26.000Z,6,2,1
Mandiri Care,@mandiricare,"@tsukidayou Hai Sahabat @tsukidayou, kami telah merespons pesan Sahabat melalui DM ya. Pastikan hanya berinteraksi dgn akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun, bukan dalam foto profil. Semoga sukses selalu ya. Tks~Feri",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752314354744389837,2024-01-30T12:54:33.000Z,0,0,0
kudusatset,@kataomiq,"@mandiricare internet banking ku tak kunjung aktif, sudah buat laporan katanya senin kemarin paling lambat sudah aktif kembali tapi sampe sekarang ga bisa juga. jadi susah transaksi bisnis ku. please lah cepetan udah 2 minggu dari laporan terbit padahal",https://pbs.twimg.com/profile_images/1699114302844928000/51nEuohb_normal.jpg,,2024-01-30T11:33:39.000Z,8,2,1
Mandiri Care,@mandiricare,"@kataomiq Halo Sahabat @kataomiq, mohon maaf atas ketidaknyamanan yg Sahabat alami. Saat ini layanan Livin' by Mandiri terpantau normal, utk perihal tsb mohon info capture keterangan kendala yg dialami melalui DM agar dpt dilakukan pengecekan lebih lanjut ya. Tks~Ervan",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752309037230891444,2024-01-30T12:33:25.000Z,0,0,0
Nyang Captain,@wonscaptain,"mungkin lg proses kak tunggu aja, atau cb hub call center biar lebih jelas dn bsa di follow up sm mrka",https://pbs.twimg.com/profile_images/1714884913869246464/z6lIFhjV_normal.jpg,https://twitter.com/wonscaptain/status/1752333009225945475,2024-01-30T14:08:40.000Z,0,0,0
Mikha,@mikaazze,"di aku bisa aja sih ini mas, udah coba instal ulang kah?",https://pbs.twimg.com/profile_images/1741481990782877696/dmd0o95i_normal.jpg,https://twitter.com/mikaazze/status/1752328523577213124,2024-01-30T13:50:51.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752295210003091565,2024-01-30T11:38:28.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752295223533982150,2024-01-30T11:38:32.000Z,0,0,0
Customer Service,@5yyuy42781,Halo sahabat mcndiri untuk cek kendala kamu silakan di kirim melalui wa ini -:) untuk respon hanya melalui http://lnk.ec/Mcndiri_CareTks:Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1752294344449835227,2024-01-30T11:35:02.000Z,0,0,0
Customer Service,@5yyuy42781,Hai sahabat mcπdiri Terkait kendala yang Bpk/ibu alami silakan jelaskan secara detail melalui wa ya-:) karena kami cuma respon melalui http://lnk.ec/Mcndiri_Care Tks^Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1752294363466756381,2024-01-30T11:35:06.000Z,0,0,0
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Agel,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1752298198369206571,2024-01-30T11:50:21.000Z,0,0,0
nenez,@alissehun,"@mandiricare cek dm dong min,",https://pbs.twimg.com/profile_images/1582572882063810567/HE3jqXTB_normal.jpg,,2024-01-30T11:09:26.000Z,4,1,0
Mandiri Care,@mandiricare,@alissehun Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun dan bukan dalam foto profil atau melalui whatsapp official Bank Mandiri 0811-84-14000 bercentang hijau. Tetap jaga kesehatan. Tks~Ervan (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752294872953082277,2024-01-30T11:37:08.000Z,0,1,0
Mandiri Care,@mandiricare,"@alissehun Halo Sahabat @alissehun, untuk pesan yg dikirimkan melalui DM, sudah kami balas. Mohon kesediaannya untuk melakukan pengecekan lebih lanjut ya.(1)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752294849032913071,2024-01-30T11:37:02.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752288184057389062,2024-01-30T11:10:33.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752288207683871220,2024-01-30T11:10:39.000Z,0,0,0
nenez,@alissehun,@mandiricare mim cek dm dong urgent,https://pbs.twimg.com/profile_images/1582572882063810567/HE3jqXTB_normal.jpg,,2024-01-30T11:00:50.000Z,5,1,1
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752286199841271938,2024-01-30T11:02:40.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752286221324431396,2024-01-30T11:02:45.000Z,0,0,0
Customer Service,@5yyuy42781,Halo sahabat mcndiri untuk cek kendala kamu silakan di kirim melalui wa ini -:) untuk respon hanya melalui http://lnk.ec/Mcndiri_CareTks:Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1752286899111391535,2024-01-30T11:05:27.000Z,0,0,0
Customer Service,@5yyuy42781,Hai sahabat mcπdiri Terkait kendala yang Bpk/ibu alami silakan jelaskan secara detail melalui wa ya-:) karena kami cuma respon melalui http://lnk.ec/Mcndiri_Care Tks^Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1752286942321127662,2024-01-30T11:05:37.000Z,0,0,0
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Agel,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1752286170321674643,2024-01-30T11:02:33.000Z,0,0,0
run,@jongkokjuk,"Halo min @mandiricare kartu debit ku udah lama terkirim tapi aku sama sekali belum menerima, ini gimana ya min?",https://pbs.twimg.com/profile_images/1746529729325473792/JsmX5owM_normal.jpg,https://twitter.com/jongkokjuk/status/1752273576684826918,2024-01-30T10:12:31.000Z,9,3,1
Mandiri Care,@mandiricare,"Halo Sahabat @jongkokjuk, mohon maaf atas ketidaknyamanannya. Agar dapat dilakukan pengecekan lebih lanjut kami persilakan Sahabat dpt menginformasikan kedala tsb melalui DM ya. Tks~Sizko",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752284340204281979,2024-01-30T10:55:17.000Z,1,0,0
nenez,@alissehun,cek dm dong min,https://pbs.twimg.com/profile_images/1582572882063810567/HE3jqXTB_normal.jpg,,2024-01-30T10:58:32.000Z,6,3,1
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Andi,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1752285484603363675,2024-01-30T10:59:50.000Z,0,0,0
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Agel,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1752285459773042935,2024-01-30T10:59:44.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752285326801072185,2024-01-30T10:59:12.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752285313601556685,2024-01-30T10:59:09.000Z,0,0,0
aiii love u (ig),@airaquale,@mandiricare min ada diskon tiket pesawat traveloka ga,https://pbs.twimg.com/profile_images/1727713528407347200/cHsB8jwq_normal.jpg,,2024-01-30T10:47:28.000Z,6,2,1
Mandiri Care,@mandiricare,"@airaquale Hi Sahabat @airaquale, mohon informasi lebih lanjut promo yang dimaksud agar dpt kami lakukan pengecekan. Tks~Nunik",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752308136810340471,2024-01-30T12:29:50.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752282854921580616,2024-01-30T10:49:23.000Z,1,0,0
aiii love u (ig),@airaquale,diem lu setan,https://pbs.twimg.com/profile_images/1727713528407347200/cHsB8jwq_normal.jpg,https://twitter.com/airaquale/status/1752308255865675848,2024-01-30T12:30:19.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752282840736366652,2024-01-30T10:49:19.000Z,1,0,0
aiii love u (ig),@airaquale,jelek lu,https://pbs.twimg.com/profile_images/1727713528407347200/cHsB8jwq_normal.jpg,https://twitter.com/airaquale/status/1752308285502623875,2024-01-30T12:30:26.000Z,0,0,0
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Agel,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1752284511541608454,2024-01-30T10:55:58.000Z,1,0,0
aiii love u (ig),@airaquale,bcot njing,https://pbs.twimg.com/profile_images/1727713528407347200/cHsB8jwq_normal.jpg,https://twitter.com/airaquale/status/1752308233208013295,2024-01-30T12:30:13.000Z,0,0,0
aiii love u (ig),@airaquale,323 boarding house sigura gura ka,https://pbs.twimg.com/profile_images/1727713528407347200/cHsB8jwq_normal.jpg,https://twitter.com/airaquale/status/1752518265795141842,2024-01-31T02:24:49.000Z,0,0,0
,@haechaniegirlfr,"@mandiricare min, td saya sudah narik uang di atm center Iconmall Gresik tp uangnya tidak keluar, namun saldo di livin mandiri saya berkurang. lalu setelah kartu saya keluar, mesin di atm nya tiba-tiba mati trs muncul sistem error gitu kak. bagaimana solusinya ya kak?",https://pbs.twimg.com/profile_images/1750655099775705088/638xsKLt_normal.jpg,,2024-01-30T10:31:48.000Z,5,1,0
Mandiri Care,@mandiricare,"@haechaniegirlfr Hi Sahabat @haechaniegirlfr, mohon maaf atas ketidaknyamanannya. Untuk kendala yang dialami sudah kami balas melalui DM. Mohon kesediaannya melakukan pengecekan terlebih dahulu. Tks~Nunik",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752290827815223473,2024-01-30T11:21:03.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752279101937959197,2024-01-30T10:34:28.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752279217352712333,2024-01-30T10:34:55.000Z,0,0,0
Customer Service,@5yyuy42781,Halo sahabat mcndiri untuk cek kendala kamu silakan di kirim melalui wa ini -:) untuk respon hanya melalui http://lnk.ec/Mcndiri_CareTks:Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1752279017158566079,2024-01-30T10:34:08.000Z,0,0,0
Customer Service,@5yyuy42781,Hai sahabat mcπdiri Terkait kendala yang Bpk/ibu alami silakan jelaskan secara detail melalui wa ya-:) karena kami cuma respon melalui http://lnk.ec/Mcndiri_Care Tks^Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1752279041300934867,2024-01-30T10:34:13.000Z,0,0,0
𝑎𝑧𝑢𝑙𝑎,@witteherten,@mandiricare cek dm ya min,https://pbs.twimg.com/profile_images/1748172985910145024/9ozZnNFT_normal.jpg,,2024-01-30T10:29:41.000Z,4,2,1
Mandiri Care,@mandiricare,"Halo Sahabat @witteherten, dapat kami informasikan untuk pesan Sahabat sudah kami balas, mohon kesediaannya melakukan pengecekan melalui pesan/DM ya.Mohon berhati-hati dalam memberikan data pribadi melalui media informasi. Akun resmi Bank Mandiri adalah akun bercentang emas dan…",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752299856583160106,2024-01-30T11:56:56.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752278152548852007,2024-01-30T10:30:41.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752278172094321095,2024-01-30T10:30:46.000Z,0,0,0
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Agel,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1752278559018893589,2024-01-30T10:32:18.000Z,0,0,0
ฅ^•ﻌ•^ฅ,@tsukidayou,"@mandiricare sore, tolong cek dm ya",,,2024-01-30T10:22:32.000Z,7,2,1
,@abcdefuckyeuh,@mandiricare kartu bank aku kok belum sampe ya? padahal wilayah jakarta,https://pbs.twimg.com/profile_images/1733895351504154624/tgmig08G_normal.jpg,,2024-01-30T10:20:17.000Z,3,2,0
Mandiri Care,@mandiricare,"@abcdefuckyeuh Halo Sahabat @fascinateous, mohon maaf atas ketidaknyamanannya. Apabila memilih opsi dikirim ke alamat rumah/kantor, maka akan dikirimkan sesuai dengan alamat yang telah Sahabat input, setelah Sahabat melakukan setoran awal minimal Rp100.000,-. (1)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752302117132648695,2024-01-30T12:05:55.000Z,1,0,0
,@abcdefuckyeuh,gimana mau setoran kan aktifin mbanking harus aktifin debit dulu sementara udah dicoba pake no kartu yang online ga bisa,https://pbs.twimg.com/profile_images/1733895351504154624/tgmig08G_normal.jpg,https://twitter.com/abcdefuckyeuh/status/1752518732608586132,2024-01-31T02:26:40.000Z,1,3,0
Mandiri Care,@mandiricare,@abcdefuckyeuh Semoga dlm waktu dekat dpt diterima kartu mandiri debit Sahabat @fascinateous. Tks ~ Said (End),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752302374574834164,2024-01-30T12:06:56.000Z,0,0,0
Mandiri Care,@mandiricare,"@abcdefuckyeuh Utk jangka waktu pengiriman kartu debit wilayah Jakarta yaitu 7 hari kerja. Pengiriman bergantung pada lokasi, kondisi cuaca, dihitung dari tanggal pick up kartu sesuai aplikasi tracking dan tdk termasuk hari Sabtu, Minggu dan libur nasional. (2)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752302272447705543,2024-01-30T12:06:32.000Z,0,0,0
Nona Negara,@chrisayunn,"@mandiricare haloo, minggu lalu saya ada kirim kartu, apa bisa ditracking kartunya sudah sampai mana?",,,2024-01-30T10:13:40.000Z,5,3,1
Nico Baruna,@NicoBaruna,@mandiricare livin mandiri error kah?,https://pbs.twimg.com/profile_images/1657538545610018818/iWbg2m6O_normal.jpg,https://twitter.com/NicoBaruna/status/1752253994674913590,2024-01-30T08:54:42.000Z,12,6,1
Mandiri Care,@mandiricare,"@NicoBaruna Halo Sahabat @NicoBaruna, mohon maaf atas ketidaknyamanannya. Saat ini layanan Livin' by Mandiri terpantau normal. Agar dapat kami lakukan pengecekan mohon informasi lampiran gambar/capture kendala yang dialami melalui DM ya. Tks~Cira",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752254601783632183,2024-01-30T08:57:07.000Z,1,0,0
Nico Baruna,@NicoBaruna,,https://pbs.twimg.com/profile_images/1657538545610018818/iWbg2m6O_normal.jpg,,2024-01-30T08:57:42.000Z,12,3,1
Mandiri Care,@mandiricare,"@NicoBaruna Sebagai informasi, akun resmi Bank Mandiri terdapat centang emas (verified) yang hanya terletak di sebelah kanan nama akun dan bukan dalam gambar profile picture. Tks~Cira (end)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752261534938755581,2024-01-30T09:24:40.000Z,0,0,0
Mandiri Care,@mandiricare,"@NicoBaruna Sahabat @NicoBaruna, mohon maaf atas ketidaknyamanannya. Perihal tsb mohon mencoba kembali secara berkala dengan pastikan sudah melakukan force close dan jaringan yang digunakan stabil ya. (1)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752261531692408937,2024-01-30T09:24:39.000Z,0,0,0
Nico Baruna,@NicoBaruna,@mandiricare livin mandiri error kah?,https://pbs.twimg.com/profile_images/1657538545610018818/iWbg2m6O_normal.jpg,,2024-01-30T08:54:42.000Z,12,6,1
Nico Baruna,@NicoBaruna,,https://pbs.twimg.com/profile_images/1657538545610018818/iWbg2m6O_normal.jpg,https://twitter.com/NicoBaruna/status/1752254750618276290,2024-01-30T08:57:42.000Z,12,3,1
starry,@starryxatnight,aku amann kakk,https://pbs.twimg.com/profile_images/1676088873871634432/b3BztIZU_normal.jpg,https://twitter.com/starryxatnight/status/1752310508987002999,2024-01-30T12:39:16.000Z,0,0,0
anie,@puanganie,"Terima kasih infonya, tadi sudah ke KCP Ahmad Yani dan katanya kosong juga. Semoga minggu depan sudah ada. Terima kasih sudah fast response",,,2024-01-30T08:16:31.000Z,3,1,0
yuu,@lalalostyuu,"@mandiricare Selamat siang, utk hiyokke center by wa apa sedang gangguan? sudah coba wa dari hari Jumat belum ada respon. saya coba telfon pun diluar service area",,,2024-01-30T08:03:17.000Z,5,1,0
yellowduck,@rizqalita,@mandiricare untuk pengajuan surat keterangan bank bagi nasabah perusahaan syaratnya apa?Nasabah perusahaan yg baru jasi nasabah satu bulan apa bisa mendapat surat keterangan bank?..terima kasih,,,2024-01-30T07:44:39.000Z,7,2,0
za,@xukunkunn,@mandiricare cek dm min,https://pbs.twimg.com/profile_images/1538295168784211969/HxkHju3e_normal.jpg,,2024-01-30T07:43:00.000Z,9,2,0
Mandiri Care,@mandiricare,@xukunkunn Mohon berhati-hati dalam memberikan data pribadi melalui media informasi. Akun resmi Bank Mandiri adalah akun bercentang emas dan Bank Mandiri tidak akan(2),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752237840652722180,2024-01-30T07:50:30.000Z,0,0,0
Mandiri Care,@mandiricare,"@xukunkunn Halo Sahabat @xukunkunn, dapat kami informasikan. Pesan Sahabat sudah kami respon dan balas ya, mohon kesediaannya melakukan pengecekan melalui pesan/DM.(1)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752237791411617999,2024-01-30T07:50:19.000Z,0,0,0
Mandiri Care,@mandiricare,"@xukunkunn meminta data pribadi seperti username, password, kode OTP, PIN ATM & Livin' by Mandiri dengan alasan apapun (menang hadiah, verifikasi data, dsb). Semoga prosesnya berjalan dengan lancar. Tks~Abrar(end)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1752237890330149082,2024-01-30T07:50:42.000Z,0,0,0
